ID,NAME,Host_ID,Host_identity_verified,Host_name,Neighbourhood_group,Neighbourhood,Latitude,Longditude,Country,Country_Code,instant_bookable,Cancellation_policy,Room_Type,Construction_year,Price,Service_fee,Minimum_nights,Number_of_reviews,Last_review,Reviews_per_month,Review_rate_number,Calculated_host_listings_count,Availability_365,House_rules,License
7764802,"Spacious W.Village Triplex, terrace",86627435592,verified,Abby,Manhattan,West Village,40.73431,-74.00635,United States,US,FALSE,strict,Entire home/apt,2013,886,177,3,4,7/20/2016,0.11,2,1,326,"Fresh linens and towels are provided. No smoking. No pets. If cannot check out by 11:00 am, let us know. Please be respectful of our neighbors and keep the noise level down. Please clean and keep the place neat. We will take care of trash and linens when we return.",
8181788,A cozy place in Bayridge,2506884934,unconfirmed,Aditya,Brooklyn,Bay Ridge,40.63266,-74.0284,United States,US,TRUE,moderate,Private room,2005,887,177,1,1,12/30/2015,0.02,4,1,113,,
6104588,One-month SUBLET - bright big room,69811455016,verified,Hector And Miriam,Brooklyn,Bushwick,40.69682,-73.91458,United States,US,FALSE,flexible,Private room,2008,887,177,1,1,7/14/2015,0.02,3,1,179,Just the basics -  No Smoking. No Pets. No Parties.  Respect our home and our neighbors.  Kids are welcome but the house isn't 'child-proofed',
3084059,Newly Converted Factory 1BR Loft,32090213607,unconfirmed,Vida,Brooklyn,Greenpoint,40.7272,-73.94176,United States,US,TRUE,flexible,Entire home/apt,2019,887,177,30,2,8/18/2014,0.03,1,52,98,,
5626296,"Cozy private room, close to the subway & beach",59520307877,verified,Misha,Brooklyn,Sheepshead Bay,40.59225,-73.95026,United States,US,TRUE,moderate,Private room,2016,887,177,1,8,5/15/2019,0.26,1,1,198,"We do not permit smoking, pets or parties. Thank you!",
7517371,"Location, Location, Location Meat Packing District",37973236844,unconfirmed,Shawn,Manhattan,Chelsea,40.74236,-74.00656,United States,US,FALSE,flexible,Entire home/apt,2003,887,177,4,13,6/26/2019,0.35,2,1,378,"We're always happy to welcome considerate and respectful guests into our home. To us this means picking up after yourself (dishes in the dishwasher, coats hung up), bringing your own food, enjoying our space quietly after 11PM, and letting us know what we can do to make your stay enjoyable. 1. Please make sure to keep your bedroom door and the door to the bathroom closed or our puppy will steal all of your socks/drag the toilet paper across the living room. 2. Feel free to use whatever you need:  -cups are in the cabinet to the right of the sink  -there are towels on your bed if you'd like to shower  -the roofdeck is a great place to unwind after traveling- just push up on the handle (it's a little heavy). -feel free to put food in the refrigerator. -there is tea in the cabinet to the right of the stove. 3. Shoes off in the house please. 4. We try to keep the living room and common areas free of ""stuff"" and there's a decent sized closet in your room, but if you need more space let us k",
7336217,"Large, bright Upper West Studio",55322076454,verified,Shannon,Manhattan,Upper West Side,40.77757,-73.97932,United States,US,TRUE,flexible,Entire home/apt,2012,887,177,3,38,6/30/2019,0.89,1,1,321,"PLEASE  NOTE: • 6.25% MA State Sales Tax is already incorporated into the room rate and extra guest fees. • The total listed as the cleaning fee is comprised of a $119 cleaning fee and a $39 damage protection plan which provides $3,000 worth of coverage for accidental damage to the property during the stay. There is no smoking allowed in the boat. Use of illegal substances will be cause for immediate termination of the rental and reported to the police. All pets must be on a leash when outside the boat.  Quiet hours are between 9:30pm and 8am.  Noise must be kept to a minimum during this time period.",
5916806,BEAUTIFUL STUDIO IN BROWNSTONE,52498955972,unconfirmed,Sara,Brooklyn,Bedford-Stuyvesant,40.68552,-73.93581,United States,US,TRUE,flexible,Entire home/apt,2019,888,178,4,15,8/13/2018,0.31,2,1,151,"No smoking or pets, please.",
5868204,Central Park / Full Apartment / 5th Ave,4056297624,verified,Scott,Manhattan,East Harlem,40.79596,-73.94958,United States,US,TRUE,flexible,Entire home/apt,2021,888,178,3,6,8/26/2016,0.14,4,1,132,"Limitation of Liability Waiver: Owner makes no warranties to guest of any kind, whether express or implied, including any implied warranty of merchantability, fitness for a particular purpose or non-infringement. Owner does not warrant, and neither shall be liable, to guest or any third party for any unavailability or inoperability of the booking vendor's services, telecommunications systems or the internet, technical malfunction, computer error, corruption or loss of information, or other injury, damage or disruption of any kind to person or property arising from events beyond the reasonable control of owner. In no event shall owner be liable to guest for any indirect, incidental, consequential, special or exemplary damages, including, but not limited to, loss of profits, loss of savings or loss of business opportunity, even if such damages are foreseeable and whether or not such party has been advised of the possibility thereof. Owner's maximum aggregate liability hereunder shall not",
5504790,East Village Oasis,37427222269,verified,Guy,Manhattan,East Village,40.73112,-73.98364,United States,US,TRUE,flexible,Entire home/apt,2011,888,178,6,6,2/18/2019,0.13,3,1,192,No Smoking No Pets,
6390679,Modern Apartment in NOHO / SOHO,70200481734,unconfirmed,Bobby,Manhattan,NoHo,40.7256,-73.99555,United States,US,FALSE,flexible,Private room,2010,888,178,1,3,9/21/2015,0.06,3,1,210,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
5407033,Harmony House 2 on Madison Street,74091210768,unconfirmed,Garnet,Brooklyn,Bedford-Stuyvesant,40.68875,-73.92377,United States,US,FALSE,strict,Private room,2018,889,178,2,39,6/20/2019,0.86,4,3,13,"This is a quiet and professional building. Best for quiet, mature, responsible people. There is a no-pet, no-smoking policy.",
3897045,Tidy Sweet Room in Sugar Hill/Hamilton Heights,86341966506,verified,Tamara,Manhattan,Harlem,40.82621,-73.94596,United States,US,TRUE,flexible,Private room,2006,889,178,3,154,6/22/2019,2.72,2,2,253,Pets may be allowed for short stays - please check with the hosts. Small/medium sized well-behaved dogs and cats are likely fine. Please clean/put away anything you use from the kitchen. **Check-in time is 2pm and check out time is by 11am. However we can likely make arrangements to leave your bags if you are arriving earlier or not leaving Boston until later in the day.,
5560020,Great UWS Studio Apartment,66825474072,unconfirmed,Gino,Manhattan,Upper West Side,40.79159,-73.97809,United States,US,FALSE,strict,Entire home/apt,2017,889,178,2,3,5/29/2015,0.06,5,1,399,We expect our guests to treat this condo as their home and to be respectful of our wonderful neighbors.   This property is entirely non-smoking (including outside on the patio or front stoop).  Pets are not allowed.  No guests or parties.,
5495401,"近地铁及市中心,干净 NYC 30 min to Manhattan",46226577206,unconfirmed,正川,Queens,Flushing,40.75717,-73.82004,United States,US,FALSE,strict,Private room,2003,889,178,2,128,2/25/2019,2.53,3,2,386,,
1914840,Charming Brooklyn Abode,66741731543,verified,Amber,Brooklyn,Flatbush,40.64294,-73.96016,United States,US,FALSE,flexible,Entire home/apt,2007,890,178,1,3,8/21/2016,0.05,2,1,409,"We just ask that you are clean. If you are here for multiple nights we always have fresh towels and extra toiletries, just ask.",
5475518,Comfy Room in E Williamsburg Loft,92675436257,unconfirmed,Geoff,Brooklyn,Williamsburg,40.71905,-73.93905,United States,US,FALSE,strict,Private room,2004,890,178,3,4,8/26/2015,0.08,4,1,98,,
1507243,Stylish & Quiet NYC Retreat!,35908966607,unconfirmed,Reed,Manhattan,Harlem,40.803,-73.95278,United States,US,TRUE,strict,Private room,2007,890,178,3,202,6/19/2019,2.29,3,1,218,,
5814631,Well Furnished Upper East Side Studio,47435913222,verified,David & Derek,Manhattan,Upper East Side,40.78165,-73.94825,United States,US,TRUE,flexible,Entire home/apt,2020,890,178,2,30,3/17/2019,0.62,5,1,167,- No Smoking In the House.  There is a back porch accessible through the kitchen where you can smoke. - We try to keep the house very clean and would like to ask you to please remove your shoes when entering the house so that dirt doesn't trek around the house.  There is a shoe cabinet right by the entrance where you can store your shoes.  Some slippers will also be provided and can be found inside the shoe cabinet. - Please clean after yourself after you use the bathroom. It is a shared bathroom. The same goes for the kitchen. ,
2928863,West Village Wonder -spacious 1 bed,33051905762,unconfirmed,Owen,Manhattan,West Village,40.73552,-74.00716,United States,US,TRUE,strict,Entire home/apt,2021,890,178,4,52,6/26/2019,0.82,1,1,13,No pets and No smoking. Guests need to be respectful and considerate of others.,
5843902,Cozy room in beautiful light-filled apt,98127588640,verified,Adrienne,Brooklyn,Cobble Hill,40.68701,-73.99054,United States,US,FALSE,moderate,Private room,2022,891,178,2,4,2/16/2018,0.19,5,2,421,"We suggest you use email or texting contact us if need, do not call us. We will not accept calling from AirBnB guests. We will back to you ASAP.",
2830001,East Village Duplex Penthouse,52042743835,unconfirmed,Rachel,Manhattan,East Village,40.7282,-73.98615,United States,US,FALSE,moderate,Entire home/apt,2005,891,178,10,59,5/21/2019,0.87,2,1,335,Treat the apt as you would your own. No parties or large gatherings.,
2766487,Large Bedroom in the East Village,7420728027,verified,Jessica,Manhattan,East Village,40.72745,-73.98344,United States,US,FALSE,moderate,Private room,2009,891,178,3,1,12/15/2013,0.01,5,1,23,,
2776981,2 floor Apt w 300sqft Terrace,98437854425,unconfirmed,Evan,Manhattan,Lower East Side,40.72083,-73.98755,United States,US,TRUE,flexible,Entire home/apt,2020,891,178,2,71,6/23/2019,1.04,4,1,122,No smoking or pets in the home due to potential allergies of future guests.,
4698432,"Private room in cozy, large UWS apt",16777607502,verified,Stephanie,Manhattan,Upper West Side,40.7915,-73.96697,United States,US,FALSE,flexible,Private room,2016,891,178,3,6,5/31/2019,0.15,3,1,154,,
3391138,Historic Bed-Stuy,15947222363,unconfirmed,Alexandra,Brooklyn,Bedford-Stuyvesant,40.6847,-73.91624,United States,US,FALSE,strict,Entire home/apt,2010,892,178,5,136,6/30/2019,2.2,5,1,262,No smoking.   We do allow pets.,
4645411,Bright Brooklyn Bedroom next to Subway,85797941016,unconfirmed,Yalda,Brooklyn,Bedford-Stuyvesant,40.6894,-73.95357,United States,US,TRUE,strict,Private room,2009,892,178,20,2,4/27/2018,0.11,4,1,325,,
5649493,"Sunny Private Room, & bath",50594254007,unconfirmed,Chao,Brooklyn,Bedford-Stuyvesant,40.68521,-73.93707,United States,US,FALSE,moderate,Private room,2008,892,178,2,115,5/25/2019,2.29,5,2,329,"1. Please keep a quiet environment 2. I want friendly guests. Please be friendly to each other or other tenants and help me to manage situations easily.  3. No smoking in the room; smoking should be outside of the building 4. No pets 5. Fire pre-cauction by using kitchen; If cooking food, leaving kitchen with interruption should be less than one minute. There was a tenant in 6 weeks, cooking food and leaving kitchen for more than 30 minutes and forgot to turn off switch 3 times. One year it will have 25 times forgoting to turn off fire switch. Two tenants will be 50 times in one year. It will cause fire. This behavior is not acceptable. To cook food without a person in the kitchen is not acceptable. 6. Becareful of clots in the pipe for bathroom and kitchen. Don't remove the bathroom filter when taking shower. Flush the toilet by holding the switch for 4-5 seconds for full flush. You may flush the toilet first; when there is no clots, you can use. Please don't dump food in the kitchen ",
5912940,Bushwick/Bed Stuy Border,12842307694,verified,Justin,Brooklyn,Bedford-Stuyvesant,40.68587,-73.92094,United States,US,TRUE,strict,Private room,2011,892,178,5,4,11/25/2015,0.08,2,1,418,"- We live in a rowhouse that contains three units.  Please be respectful to our neighbors and keep the noise down - Past 11pm, please very quiet if you're still on the deck to respect our neighbors",
6465792,Amazing 4 Bdrm Brownstone Apt,10771775418,verified,Craig,Brooklyn,Fort Greene,40.6874,-73.97484,United States,US,FALSE,strict,Entire home/apt,2010,892,178,6,8,4/28/2019,0.23,1,1,9,This bedroom is available for a female guest only.  As a guest you will not be able to bring any friends/acquaintance during your stay. Cannot make loud noises inside or outside the house.,
5956572,Private Bedroom in Cozy Loft,28746570144,unconfirmed,Ethan,Brooklyn,Greenpoint,40.72253,-73.94733,United States,US,FALSE,strict,Private room,2007,892,178,1,1,7/20/2015,0.02,1,1,324,,
3352477,Room in Duplex Apartment!!,12543125455,unconfirmed,Ger,Brooklyn,Williamsburg,40.71389,-73.9657,United States,US,FALSE,flexible,Private room,2010,892,178,5,11,5/22/2016,0.18,2,1,358,"House Rules Welcome to Boston-Furnished-Rentals. We respectfully request that you take care of all furniture, appliances, and all other belongings in our apartments. Pets are allowed only with prior approval. Please turn off all lights and appliances including the A/C and heat when you leave. We also ask that you follow our trash rules while staying with us. The efforts of all our guests allow us to pass on savings for everyone. We look forward to your visit and thanks for choosing Boston-Furnished-Rentals while enjoying Boston.",
5320322,Breakfast in Manhattan on terrace!,98736729066,verified,Eva,Manhattan,Inwood,40.87093,-73.91737,United States,US,FALSE,strict,Entire home/apt,2014,892,178,3,6,8/31/2018,0.13,4,1,361,"Check in/out: We can meet outside of my building at check-in between 4:00pm-6:00pm.  If you can give me an estimated ETA, that would be helpful!  Please leave your keys in the studio when you check-out Thursday afternoon.  I am very flexible with check-out between 12:00pm-3:00pm. Go up 1 flight of stairs, and it will be the first door to the right.   The door locks automatically, but there is a deadbolt and lock.  You do not have to deadbolt the door every time you leave.  TV – Press and hold the “All On” button to turn on TV Towels are on the top shelf in the bathroom, and the bed is all set!   I do have a portable A/C in the second window on the right.  Since I live on the second floor, it does not get too warm, but if you do need it, please remember to turn it off if you are leaving the building. Trash/recycling days are Sundays and Thursdays. There’s trash bags on the third shelf in the bathroom closet to the left.  When you are checking out on Thursday, please take the trash out r",
